0.0 ,  0.98506 ,  0.22851 , 1.0 ,  0.06499 , 0.0 , 1.0
0.0 ,  1.42479 ,  0.90000 , 1.0 ,  0.00153 , 0.0 , 2.0
0.0 ,  1.31689 ,  0.13068 , 1.0 ,  0.09622 , 1.0 , 2.0
0.0 ,  0.74143 ,  0.44166 , 0.0 ,  0.01265 , 1.0 , 1.0
0.0 ,  1.07054 ,  0.19285 , 1.0 ,  0.04869 , 0.0 , 2.0
1.0 ,  1.55571 ,  0.10816 , 1.0 ,  0.02747 , 1.0 , 1.0
0.0 ,  0.89452 ,  0.57300 , 0.0 ,  0.00848 , 0.0 , 1.0
0.0 ,  1.01986 ,  0.21299 , 0.0 ,  0.32193 , 0.0 , 1.0
0.0 ,  1.31980 ,  0.90000 , 1.0 ,  0.05085 , 0.0 , 2.0
0.0 ,  1.04014 ,  0.70097 , 1.0 ,  0.29737 , 0.0 , 1.0
1.0 ,  1.16758 ,  0.80508 , 1.0 ,  0.10994 , 1.0 , 1.0
1.0 ,  0.91472 ,  0.26424 , 1.0 ,  0.14778 , 0.0 , 2.0
0.0 ,  0.71015 ,  0.41653 , 1.0 ,  0.00148 , 0.0 , 1.0
0.0 ,  0.72023 ,  0.39289 , 1.0 ,  0.09703 , 0.0 , 1.0
0.0 ,  1.57048 ,  0.10746 , 1.0 ,  0.00812 , 0.0 , 2.0
0.0 ,  0.86945 ,  0.55088 , 1.0 ,  0.03184 , 0.0 , 2.0
0.0 ,  1.01017 ,  0.21717 , 1.0 ,  0.16332 , 1.0 , 2.0
0.0 ,  0.74036 ,  0.37770 , 0.0 ,  0.00002 , 0.0 , 1.0
0.0 ,  0.83506 ,  0.52079 , 0.0 ,  0.20075 , 0.0 , 2.0
0.0 ,  0.70934 ,  0.41588 , 1.0 ,  0.16984 , 1.0 , 1.0
0.0 ,  0.99659 ,  0.22321 , 1.0 ,  0.03463 , 1.0 , 1.0
0.0 ,  0.85162 ,  0.30132 , 1.0 ,  0.08540 , 0.0 , 1.0
0.0 ,  0.78185 ,  0.47520 , 1.0 ,  0.13268 , 1.0 , 1.0
0.0 ,  0.86766 ,  0.29145 , 1.0 ,  0.08825 , 1.0 , 2.0
0.0 ,  0.78952 ,  0.34229 , 1.0 ,  0.00132 , 1.0 , 2.0
0.0 ,  0.74128 ,  0.44154 , 1.0 ,  0.01485 , 0.0 , 1.0
0.0 ,  1.10676 ,  0.75686 , 1.0 ,  0.02669 , 0.0 , 2.0
0.0 ,  0.81934 ,  0.32208 , 0.0 ,  0.07326 , 0.0 , 1.0
0.0 ,  0.92771 ,  0.60240 , 0.0 ,  0.28953 , 1.0 , 1.0
0.0 ,  0.80079 ,  0.33454 , 1.0 ,  0.00939 , 0.0 , 1.0
0.0 ,  0.83650 ,  0.52205 , 1.0 ,  0.31719 , 1.0 , 2.0
0.0 ,  0.91264 ,  0.58904 , 0.0 ,  0.00826 , 0.0 , 1.0
0.0 ,  0.81794 ,  0.50597 , 1.0 ,  0.02845 , 1.0 , 1.0
0.0 ,  1.10710 ,  0.18006 , 1.0 ,  0.08768 , 0.0 , 2.0
0.0 ,  0.99801 ,  0.66445 , 0.0 ,  0.11185 , 0.0 , 1.0
0.0 ,  1.07650 ,  0.73182 , 1.0 ,  0.06594 , 1.0 , 1.0
0.0 ,  1.03940 ,  0.20488 , 0.0 ,  0.16011 , 1.0 , 1.0
1.0 ,  1.22361 ,  0.84652 , 1.0 ,  0.03061 , 0.0 , 2.0
0.0 ,  1.41402 ,  0.90000 , 1.0 ,  0.07808 , 1.0 , 2.0
0.0 ,  0.73606 ,  0.38091 , 1.0 ,  0.12508 , 0.0 , 1.0
0.0 ,  1.25087 ,  0.86551 , 1.0 ,  0.11850 , 0.0 , 2.0
0.0 ,  0.98228 ,  0.22981 , 1.0 ,  0.21972 , 0.0 , 1.0
0.0 ,  0.93406 ,  0.25383 , 1.0 ,  0.01589 , 0.0 , 1.0
0.0 ,  0.83479 ,  0.52055 , 1.0 ,  0.06524 , 1.0 , 2.0
0.0 ,  1.05319 ,  0.71213 , 1.0 ,  0.00384 , 0.0 , 1.0
0.0 ,  0.72602 ,  0.42918 , 1.0 ,  0.02965 , 0.0 , 1.0
1.0 ,  0.85550 ,  0.53863 , 1.0 ,  0.04261 , 0.0 , 2.0
0.0 ,  0.72522 ,  0.38909 , 1.0 ,  0.00707 , 0.0 , 2.0
0.0 ,  0.92584 ,  0.25820 , 1.0 ,  0.04771 , 1.0 , 2.0
0.0 ,  1.48241 ,  0.90000 , 0.0 ,  0.00320 , 0.0 , 1.0
0.0 ,  1.18056 ,  0.15845 , 1.0 ,  0.07713 , 0.0 , 1.0
0.0 ,  1.10542 ,  0.18062 , 1.0 ,  0.20934 , 0.0 , 2.0
0.0 ,  0.84334 ,  0.30653 , 0.0 ,  0.01924 , 0.0 , 1.0
0.0 ,  0.80161 ,  0.49196 , 1.0 ,  0.01089 , 0.0 , 2.0
0.0 ,  0.75875 ,  0.45590 , 0.0 ,  0.00132 , 0.0 , 2.0
0.0 ,  2.02837 ,  0.90000 , 0.0 ,  0.00563 , 1.0 , 1.0
0.0 ,  0.81378 ,  0.50240 , 1.0 ,  0.01194 , 0.0 , 2.0
0.0 ,  1.31865 ,  0.90000 , 1.0 ,  0.24138 , 0.0 , 2.0
0.0 ,  0.81318 ,  0.50188 , 1.0 ,  0.33222 , 0.0 , 1.0
0.0 ,  1.07341 ,  0.72922 , 1.0 ,  0.01479 , 1.0 , 1.0
0.0 ,  0.86821 ,  0.54979 , 1.0 ,  0.00195 , 1.0 , 2.0
0.0 ,  0.80081 ,  0.49128 , 1.0 ,  0.03658 , 0.0 , 2.0
0.0 ,  0.96647 ,  0.23738 , 1.0 ,  0.16479 , 0.0 , 1.0
0.0 ,  1.50599 ,  0.90000 , 0.0 ,  0.00976 , 0.0 , 1.0
0.0 ,  1.15649 ,  0.16496 , 1.0 ,  0.24924 , 1.0 , 2.0
0.0 ,  0.95804 ,  0.24154 , 1.0 ,  0.04402 , 1.0 , 2.0
1.0 ,  1.10833 ,  0.17966 , 0.0 ,  0.19279 , 0.0 , 2.0
0.0 ,  0.93314 ,  0.60722 , 1.0 ,  0.07610 , 0.0 , 2.0
0.0 ,  0.84763 ,  0.30382 , 1.0 ,  0.01500 , 0.0 , 2.0
0.0 ,  1.03249 ,  0.69439 , 1.0 ,  0.17056 , 0.0 , 1.0
0.0 ,  0.84218 ,  0.52699 , 1.0 ,  0.05881 , 0.0 , 2.0
1.0 ,  0.81907 ,  0.50695 , 1.0 ,  0.00077 , 0.0 , 2.0
0.0 ,  0.97883 ,  0.23144 , 1.0 ,  0.05955 , 1.0 , 1.0
0.0 ,  0.70270 ,  0.41065 , 0.0 ,  0.08114 , 0.0 , 2.0
0.0 ,  0.70044 ,  0.40820 , 1.0 ,  0.01074 , 0.0 , 1.0
0.0 ,  0.75856 ,  0.36430 , 1.0 ,  0.03002 , 0.0 , 2.0
0.0 ,  0.99998 ,  0.22168 , 1.0 ,  0.17023 , 0.0 , 1.0
0.0 ,  1.17376 ,  0.80980 , 1.0 ,  0.04189 , 0.0 , 1.0
0.0 ,  1.45347 ,  0.11484 , 1.0 ,  0.09034 , 0.0 , 1.0
0.0 ,  0.96034 ,  0.24040 , 0.0 ,  0.13787 , 1.0 , 1.0
0.0 ,  1.06123 ,  0.71896 , 1.0 ,  0.01074 , 0.0 , 1.0
0.0 ,  1.41912 ,  0.11795 , 1.0 ,  0.00357 , 0.0 , 1.0
0.0 ,  1.19793 ,  0.82791 , 0.0 ,  0.01004 , 1.0 , 1.0
0.0 ,  0.85278 ,  0.53625 , 1.0 ,  0.04535 , 0.0 , 2.0
0.0 ,  1.64478 ,  0.10467 , 0.0 ,  0.02886 , 0.0 , 1.0
0.0 ,  1.02409 ,  0.21119 , 1.0 ,  0.15277 , 0.0 , 1.0
0.0 ,  0.88174 ,  0.56170 , 1.0 ,  0.28174 , 0.0 , 1.0
0.0 ,  1.09137 ,  0.18539 , 1.0 ,  0.08789 , 0.0 , 2.0
0.0 ,  0.78278 ,  0.34700 , 1.0 ,  0.17775 , 0.0 , 2.0
0.0 ,  1.83818 ,  0.10123 , 1.0 ,  0.18245 , 0.0 , 2.0
0.0 ,  1.20288 ,  0.83155 , 0.0 ,  0.01412 , 0.0 , 1.0
0.0 ,  0.85084 ,  0.53455 , 0.0 ,  0.06850 , 1.0 , 1.0
0.0 ,  0.98170 ,  0.23008 , 1.0 ,  0.03071 , 0.0 , 2.0
0.0 ,  1.03558 ,  0.69706 , 1.0 ,  0.02783 , 0.0 , 1.0
0.0 ,  1.45285 ,  0.90000 , 1.0 ,  0.00142 , 1.0 , 1.0
0.0 ,  0.72358 ,  0.42722 , 1.0 ,  0.08932 , 0.0 , 1.0
0.0 ,  0.89061 ,  0.56954 , 0.0 ,  0.16724 , 0.0 , 2.0
0.0 ,  0.96032 ,  0.63128 , 1.0 ,  0.00001 , 0.0 , 2.0
0.0 ,  1.64893 ,  0.90000 , 1.0 ,  0.13234 , 1.0 , 1.0
0.0 ,  1.10966 ,  0.75923 , 1.0 ,  0.09164 , 0.0 , 1.0
0.0 ,  1.85893 ,  0.90000 , 1.0 ,  0.00461 , 0.0 , 2.0
0.0 ,  1.12915 ,  0.17302 , 1.0 ,  0.33025 , 1.0 , 1.0
0.0 ,  1.32364 ,  0.90000 , 1.0 ,  0.11265 , 1.0 , 2.0
0.0 ,  1.23411 ,  0.85393 , 1.0 ,  0.00079 , 1.0 , 2.0
1.0 ,  1.25855 ,  0.14082 , 0.0 ,  0.10285 , 0.0 , 1.0
0.0 ,  1.56660 ,  0.10764 , 1.0 ,  0.13990 , 0.0 , 2.0
0.0 ,  0.90677 ,  0.58384 , 0.0 ,  0.07993 , 0.0 , 2.0
0.0 ,  1.12420 ,  0.17456 , 1.0 ,  0.02897 , 1.0 , 1.0
0.0 ,  1.01537 ,  0.21491 , 1.0 ,  0.00285 , 1.0 , 1.0
0.0 ,  0.92683 ,  0.60162 , 0.0 ,  0.19673 , 0.0 , 1.0
0.0 ,  0.78692 ,  0.34411 , 0.0 ,  0.00690 , 0.0 , 1.0
0.0 ,  0.74082 ,  0.44116 , 1.0 ,  0.18256 , 0.0 , 2.0
1.0 ,  1.25511 ,  0.86840 , 0.0 ,  0.15718 , 1.0 , 2.0
0.0 ,  0.71272 ,  0.41856 , 0.0 ,  0.22858 , 0.0 , 1.0
0.0 ,  1.14423 ,  0.16848 , 0.0 ,  0.13883 , 0.0 , 1.0
0.0 ,  1.16433 ,  0.80258 , 0.0 ,  0.04337 , 1.0 , 1.0
0.0 ,  1.38504 ,  0.12157 , 1.0 ,  0.02251 , 0.0 , 1.0
0.0 ,  0.73669 ,  0.43780 , 1.0 ,  0.04729 , 0.0 , 2.0
0.0 ,  0.93496 ,  0.60883 , 0.0 ,  0.12303 , 1.0 , 2.0
0.0 ,  1.08316 ,  0.73738 , 0.0 ,  0.01391 , 0.0 , 1.0
0.0 ,  0.75342 ,  0.45150 , 0.0 ,  0.02194 , 0.0 , 1.0
0.0 ,  1.36426 ,  0.90000 , 1.0 ,  0.08574 , 1.0 , 2.0
0.0 ,  1.42512 ,  0.90000 , 0.0 ,  0.11669 , 0.0 , 1.0
0.0 ,  0.78781 ,  0.48023 , 1.0 ,  0.02484 , 1.0 , 2.0
0.0 ,  1.85020 ,  0.90000 , 1.0 ,  0.21566 , 0.0 , 1.0
0.0 ,  0.89897 ,  0.57693 , 1.0 ,  0.00206 , 0.0 , 1.0
0.0 ,  0.70719 ,  0.40294 , 0.0 ,  0.00827 , 1.0 , 1.0
0.0 ,  1.11267 ,  0.17823 , 1.0 ,  0.01029 , 0.0 , 2.0
0.0 ,  1.45498 ,  0.11471 , 1.0 ,  0.24113 , 0.0 , 1.0
0.0 ,  1.60019 ,  0.90000 , 1.0 ,  0.11305 , 0.0 , 1.0
0.0 ,  1.04044 ,  0.70123 , 0.0 ,  0.03516 , 0.0 , 2.0
0.0 ,  1.08841 ,  0.74175 , 1.0 ,  0.08553 , 0.0 , 2.0
0.0 ,  0.71096 ,  0.41716 , 0.0 ,  0.32358 , 1.0 , 1.0
0.0 ,  1.07781 ,  0.73291 , 1.0 ,  0.02264 , 0.0 , 2.0
0.0 ,  0.86686 ,  0.54860 , 0.0 ,  0.01248 , 0.0 , 2.0
0.0 ,  1.77235 ,  0.10197 , 0.0 ,  0.16715 , 1.0 , 1.0
0.0 ,  1.38430 ,  0.12166 , 1.0 ,  0.08850 , 0.0 , 1.0
0.0 ,  1.32740 ,  0.12910 , 1.0 ,  0.07855 , 0.0 , 2.0
1.0 ,  1.43761 ,  0.11621 , 1.0 ,  0.04412 , 0.0 , 2.0
0.0 ,  1.43346 ,  0.11659 , 0.0 ,  0.05764 , 0.0 , 2.0
0.0 ,  1.11018 ,  0.17905 , 1.0 ,  0.02271 , 1.0 , 2.0
0.0 ,  1.02968 ,  0.69197 , 0.0 ,  0.11385 , 1.0 , 1.0
0.0 ,  1.34376 ,  0.12677 , 1.0 ,  0.11292 , 0.0 , 1.0
0.0 ,  0.98682 ,  0.65463 , 0.0 ,  0.01556 , 0.0 , 2.0
0.0 ,  0.81300 ,  0.50172 , 0.0 ,  0.00044 , 0.0 , 1.0
0.0 ,  1.15236 ,  0.79331 , 1.0 ,  0.02302 , 1.0 , 1.0
0.0 ,  0.85349 ,  0.53687 , 1.0 ,  0.01356 , 0.0 , 1.0
0.0 ,  0.94376 ,  0.61663 , 1.0 ,  0.02652 , 0.0 , 2.0
0.0 ,  0.71637 ,  0.42146 , 1.0 ,  0.06572 , 0.0 , 2.0
0.0 ,  1.67216 ,  0.90000 , 0.0 ,  0.07486 , 1.0 , 1.0
0.0 ,  1.23676 ,  0.14525 , 1.0 ,  0.12349 , 1.0 , 2.0
0.0 ,  0.74798 ,  0.44702 , 1.0 ,  0.18502 , 1.0 , 1.0
0.0 ,  0.80728 ,  0.49681 , 0.0 ,  0.19666 , 0.0 , 2.0
1.0 ,  1.08860 ,  0.18635 , 1.0 ,  0.01685 , 0.0 , 2.0
0.0 ,  0.96010 ,  0.24052 , 0.0 ,  0.00107 , 0.0 , 1.0
0.0 ,  1.21305 ,  0.83895 , 0.0 ,  0.00029 , 1.0 , 2.0
0.0 ,  0.93037 ,  0.60476 , 0.0 ,  0.26319 , 0.0 , 2.0
0.0 ,  0.78482 ,  0.47771 , 1.0 ,  0.11737 , 0.0 , 2.0
0.0 ,  0.83970 ,  0.52482 , 1.0 ,  0.22251 , 0.0 , 2.0
0.0 ,  0.98736 ,  0.22744 , 0.0 ,  0.07902 , 1.0 , 1.0
0.0 ,  1.00694 ,  0.67224 , 0.0 ,  0.00972 , 1.0 , 1.0
0.0 ,  0.70839 ,  0.40200 , 0.0 ,  0.05487 , 0.0 , 2.0
0.0 ,  1.13567 ,  0.78017 , 1.0 ,  0.17678 , 0.0 , 1.0
0.0 ,  0.93330 ,  0.25424 , 1.0 ,  0.19235 , 0.0 , 1.0
0.0 ,  0.93268 ,  0.25456 , 0.0 ,  0.01868 , 0.0 , 1.0
0.0 ,  0.95526 ,  0.62681 , 1.0 ,  0.16876 , 1.0 , 1.0
0.0 ,  1.32749 ,  0.90000 , 1.0 ,  0.24295 , 0.0 , 1.0
0.0 ,  0.86226 ,  0.54456 , 0.0 ,  0.15828 , 1.0 , 1.0
0.0 ,  0.80913 ,  0.49840 , 0.0 ,  0.00442 , 1.0 , 2.0
0.0 ,  0.76436 ,  0.46055 , 1.0 ,  0.00871 , 0.0 , 2.0
1.0 ,  1.03847 ,  0.20526 , 1.0 ,  0.00087 , 0.0 , 2.0
0.0 ,  1.27004 ,  0.87839 , 0.0 ,  0.04091 , 0.0 , 2.0
0.0 ,  0.83841 ,  0.30966 , 0.0 ,  0.23143 , 0.0 , 2.0
0.0 ,  0.79793 ,  0.33649 , 1.0 ,  0.20778 , 0.0 , 1.0
0.0 ,  1.01898 ,  0.21336 , 1.0 ,  0.19640 , 0.0 , 1.0
0.0 ,  1.10013 ,  0.75143 , 1.0 ,  0.02425 , 0.0 , 1.0
0.0 ,  0.90984 ,  0.26694 , 1.0 ,  0.00610 , 0.0 , 1.0
0.0 ,  1.20152 ,  0.15321 , 1.0 ,  0.13683 , 1.0 , 1.0
0.0 ,  0.96272 ,  0.63340 , 1.0 ,  0.02722 , 0.0 , 2.0
0.0 ,  0.83320 ,  0.31302 , 1.0 ,  0.14634 , 0.0 , 1.0
0.0 ,  1.87608 ,  0.90000 , 1.0 ,  0.21107 , 0.0 , 2.0
0.0 ,  1.20632 ,  0.15207 , 0.0 ,  0.30240 , 0.0 , 1.0
0.0 ,  0.73061 ,  0.38501 , 0.0 ,  0.04026 , 0.0 , 2.0
0.0 ,  0.88616 ,  0.28044 , 0.0 ,  0.00894 , 0.0 , 2.0
0.0 ,  1.48113 ,  0.11268 , 1.0 ,  0.02383 , 1.0 , 2.0
0.0 ,  1.37885 ,  0.90000 , 0.0 ,  0.02062 , 1.0 , 2.0
0.0 ,  1.31773 ,  0.13055 , 1.0 ,  0.12279 , 0.0 , 1.0
0.0 ,  0.79078 ,  0.34142 , 1.0 ,  0.16607 , 0.0 , 1.0
0.0 ,  1.31665 ,  0.13072 , 1.0 ,  0.28832 , 0.0 , 2.0
0.0 ,  0.99923 ,  0.66551 , 0.0 ,  0.06086 , 0.0 , 2.0
0.0 ,  0.76808 ,  0.46365 , 1.0 ,  0.01341 , 0.0 , 2.0
0.0 ,  1.50602 ,  0.90000 , 1.0 ,  0.02806 , 0.0 , 2.0
0.0 ,  1.25721 ,  0.86982 , 1.0 ,  0.15896 , 0.0 , 1.0
0.0 ,  0.75664 ,  0.45415 , 1.0 ,  0.08779 , 1.0 , 2.0
0.0 ,  1.77660 ,  0.90000 , 0.0 ,  0.05873 , 0.0 , 2.0
0.0 ,  1.36042 ,  0.90000 , 0.0 ,  0.10226 , 1.0 , 2.0
0.0 ,  1.11239 ,  0.76145 , 1.0 ,  0.18197 , 0.0 , 1.0
0.0 ,  0.74512 ,  0.44468 , 1.0 ,  0.16017 , 1.0 , 2.0
0.0 ,  1.28670 ,  0.88924 , 1.0 ,  0.00617 , 0.0 , 1.0
0.0 ,  1.28355 ,  0.88721 , 1.0 ,  0.07033 , 1.0 , 2.0
0.0 ,  1.02052 ,  0.68405 , 1.0 ,  0.02541 , 0.0 , 2.0
1.0 ,  1.24287 ,  0.86003 , 0.0 ,  0.19555 , 1.0 , 1.0
0.0 ,  1.09513 ,  0.18409 , 1.0 ,  0.06848 , 1.0 , 1.0
0.0 ,  0.78909 ,  0.34260 , 1.0 ,  0.00147 , 0.0 , 1.0
0.0 ,  1.63683 ,  0.10491 , 1.0 ,  0.02356 , 0.0 , 1.0
0.0 ,  1.03537 ,  0.20652 , 1.0 ,  0.02192 , 0.0 , 2.0
0.0 ,  0.96378 ,  0.23870 , 0.0 ,  0.30059 , 0.0 , 2.0
0.0 ,  1.12336 ,  0.77032 , 1.0 ,  0.13264 , 0.0 , 1.0
0.0 ,  0.93146 ,  0.25520 , 1.0 ,  0.06184 , 0.0 , 1.0
0.0 ,  1.85715 ,  0.90000 , 1.0 ,  0.08191 , 1.0 , 1.0
0.0 ,  1.54853 ,  0.90000 , 1.0 ,  0.00469 , 0.0 , 2.0
0.0 ,  1.15322 ,  0.16588 , 1.0 ,  0.04013 , 0.0 , 1.0
1.0 ,  0.74385 ,  0.37511 , 1.0 ,  0.06098 , 0.0 , 2.0
0.0 ,  0.80162 ,  0.33398 , 1.0 ,  0.00312 , 0.0 , 1.0
0.0 ,  0.93848 ,  0.25152 , 1.0 ,  0.28406 , 0.0 , 2.0
0.0 ,  1.17984 ,  0.81441 , 1.0 ,  0.01979 , 1.0 , 1.0
0.0 ,  1.26040 ,  0.87196 , 1.0 ,  0.13209 , 0.0 , 1.0
0.0 ,  0.76739 ,  0.46308 , 1.0 ,  0.09207 , 0.0 , 2.0
0.0 ,  0.73909 ,  0.43976 , 1.0 ,  0.02231 , 0.0 , 1.0
0.0 ,  1.38141 ,  0.12199 , 1.0 ,  0.01210 , 0.0 , 1.0
0.0 ,  0.94018 ,  0.25063 , 1.0 ,  0.03249 , 0.0 , 2.0
0.0 ,  0.91807 ,  0.59386 , 1.0 ,  0.19455 , 0.0 , 1.0
0.0 ,  1.03139 ,  0.69345 , 0.0 ,  0.02917 , 0.0 , 1.0
0.0 ,  0.74680 ,  0.37293 , 1.0 ,  0.06547 , 0.0 , 1.0
0.0 ,  1.10534 ,  0.18064 , 1.0 ,  0.01416 , 0.0 , 1.0
0.0 ,  1.24671 ,  0.14318 , 1.0 ,  0.08994 , 0.0 , 2.0
0.0 ,  0.70070 ,  0.40909 , 1.0 ,  0.12226 , 0.0 , 2.0
0.0 ,  0.90429 ,  0.58165 , 1.0 ,  0.00275 , 0.0 , 1.0
0.0 ,  0.78998 ,  0.48207 , 0.0 ,  0.11691 , 0.0 , 1.0
1.0 ,  0.97170 ,  0.23484 , 1.0 ,  0.00163 , 1.0 , 2.0
0.0 ,  0.80024 ,  0.33492 , 1.0 ,  0.16007 , 0.0 , 1.0
0.0 ,  0.80826 ,  0.49766 , 1.0 ,  0.08155 , 0.0 , 1.0
0.0 ,  1.17028 ,  0.16116 , 0.0 ,  0.05901 , 0.0 , 1.0
0.0 ,  1.43430 ,  0.11651 , 0.0 ,  0.06310 , 0.0 , 1.0
0.0 ,  0.79041 ,  0.34168 , 0.0 ,  0.04459 , 0.0 , 2.0
0.0 ,  0.87082 ,  0.55208 , 1.0 ,  0.02979 , 0.0 , 1.0
0.0 ,  1.18748 ,  0.82015 , 1.0 ,  0.22493 , 1.0 , 2.0
0.0 ,  1.88766 ,  0.10085 , 1.0 ,  0.03387 , 0.0 , 2.0
0.0 ,  1.09038 ,  0.18573 , 0.0 ,  0.05830 , 0.0 , 2.0
0.0 ,  0.83381 ,  0.31262 , 0.0 ,  0.06459 , 0.0 , 2.0
0.0 ,  1.03199 ,  0.20790 , 1.0 ,  0.16989 , 0.0 , 2.0
0.0 ,  0.91099 ,  0.26631 , 0.0 ,  0.04637 , 0.0 , 1.0
0.0 ,  1.56034 ,  0.10794 , 1.0 ,  0.02548 , 1.0 , 1.0
0.0 ,  1.01451 ,  0.21528 , 0.0 ,  0.10669 , 1.0 , 1.0
0.0 ,  0.96861 ,  0.63860 , 1.0 ,  0.07592 , 1.0 , 1.0
0.0 ,  1.68964 ,  0.10348 , 1.0 ,  0.06531 , 0.0 , 1.0
0.0 ,  0.75523 ,  0.45299 , 1.0 ,  0.08509 , 0.0 , 2.0
0.0 ,  0.91248 ,  0.26548 , 1.0 ,  0.07295 , 1.0 , 2.0
0.0 ,  1.53017 ,  0.90000 , 0.0 ,  0.04718 , 0.0 , 2.0
0.0 ,  0.73891 ,  0.37878 , 0.0 ,  0.15082 , 0.0 , 1.0
0.0 ,  0.75088 ,  0.44940 , 1.0 ,  0.06313 , 0.0 , 1.0
0.0 ,  0.74623 ,  0.44558 , 1.0 ,  0.13022 , 1.0 , 1.0
0.0 ,  0.98509 ,  0.22849 , 1.0 ,  0.15697 , 0.0 , 1.0
0.0 ,  0.80418 ,  0.49416 , 0.0 ,  0.00903 , 0.0 , 1.0
0.0 ,  1.01637 ,  0.21448 , 1.0 ,  0.13844 , 1.0 , 1.0
0.0 ,  0.95920 ,  0.24096 , 1.0 ,  0.00834 , 0.0 , 2.0
1.0 ,  1.00198 ,  0.22078 , 0.0 ,  0.01741 , 0.0 , 2.0
0.0 ,  0.78831 ,  0.34313 , 0.0 ,  0.06494 , 0.0 , 2.0
0.0 ,  1.03167 ,  0.69369 , 0.0 ,  0.01588 , 1.0 , 2.0
1.0 ,  1.00969 ,  0.67464 , 1.0 ,  0.09373 , 0.0 , 2.0
0.0 ,  1.50921 ,  0.11077 , 1.0 ,  0.10934 , 0.0 , 2.0
0.0 ,  1.01010 ,  0.67500 , 1.0 ,  0.06696 , 1.0 , 1.0
0.0 ,  1.21212 ,  0.83828 , 0.0 ,  0.09582 , 0.0 , 1.0
0.0 ,  0.95553 ,  0.24280 , 1.0 ,  0.33788 , 0.0 , 1.0
